CUENTA,CARRERA,FACULTAD,MATERIA,NOMBRE MATERIA,SECCION,HORA CLASE,AULA,
12011165,I-10,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
12111259,I-5,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
11911053,I-1,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
11851063,I-04,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
12041185,I-10,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
12041275,I-3,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
11841004,I-12,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
12041018,I-1,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
11941173,I-5,FACULTAD DE INGENIERÍA,MAT203,ECUACIONES DIFERENCIALES,1601,11:30 AM,01/302,
12221019,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
11911147,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12251186,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12251079,L-8,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12141062,L-24,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12241077,L-8,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12251004,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12241187,L-25,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12341013,L-8,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12011308,L-8,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
11941277,L-24,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12141040,L-02,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12141257,L04,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12241199,L-8,FACULTAD DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,MAT205,ESTADÍSTICA II,1404,07:00 AM,01/204,
12241085,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12211324,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12111077,I-12,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12211186,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12211027,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12141228,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12051006,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12241087,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
11751208,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12151071,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
11741148,I-04,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
22011387,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12211107,I-12,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12141206,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12041143,I-12,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
11941218,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
11941144,I-5,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
11841100,I-10,FACULTAD DE INGENIERÍA,MAT209,VARIABLE COMPLEJA,1082,03:40 PM,06/108,
12251125,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241179,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
10941366,I-14,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12341178,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12141002,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12221083,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
11851070,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241019,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241027,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211012,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211214,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12041155,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12111019,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12221042,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211132,I-12,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241415,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241322,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12311193,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12111220,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12111345,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
11941045,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12311167,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
11921042,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12011195,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12141097,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241250,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12311100,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211094,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12311163,I-12,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241326,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12111125,I-12,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241181,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12141133,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211388,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12311005,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12311337,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12141214,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12011094,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12251084,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211391,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12011326,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12211068,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
11941030,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12251074,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12141268,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241017,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12051087,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1598,08:30 AM,01/411,
12241016,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241093,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241140,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12251125,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311214,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12151049,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12251030,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241128,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241297,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211139,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311004,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311003,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241089,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241025,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211062,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241001,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311026,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311019,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211150,I-12,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241264,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311007,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12141025,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211164,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211003,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
32211500,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311357,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241115,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241335,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12411334,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311051,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241026,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12411442,I-14,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311068,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311202,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12311210,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211225,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211245,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211105,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12141087,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241011,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211120,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241064,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12041327,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241141,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12011326,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12211388,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12241326,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
12351098,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
11811412,I-04,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,1599,10:10 AM,01/211,
11911071,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12141325,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12141268,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12141025,I-2J,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12211245,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12211150,I-12,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12211105,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12211139,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12111015,I-2I,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12241011,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12241141,I-2K,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12211003,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12251074,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
11851007,I-3,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12041327,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
11941030,I-5,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12241128,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
11811146,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12211120,I-10,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
11911295,I-1,FACULTAD DE INGENIERÍA,MAT210,CÁLCULO II,2029,07:00 AM,01/302,
12111238,I-2I,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12311051,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12211345,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12311202,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12211225,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12251103,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
11941389,I-04,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12251074,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12241169,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12211170,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12141008,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12251150,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12011241,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12311097,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12241420,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12241026,I-3,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12251061,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12311079,I-3,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12351098,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
11841195,I-12,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
32211722,I-04,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1405,08:30 AM,01/410,
12311067,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241251,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241047,I-2K,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311141,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12141296,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241366,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
22311074,I-2J,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12251021,I-14,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311040,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311142,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311150,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241134,I-2K,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311148,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241141,I-2K,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12211016,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241346,I-3,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12221005,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12121049,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241179,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311018,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12211118,I-04,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311204,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12251090,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12111221,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241061,I-2K,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311132,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241242,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12251123,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241027,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12141048,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241322,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311193,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241169,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241222,I-04,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12211202,I-3,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12251150,I-1,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311167,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311005,I-5,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12311378,I-3,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12251074,I-10,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241277,I-3,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12211132,I-12,FACULTAD DE INGENIERÍA,MAT301,ESTADÍSTICA MATEMÁTICA I,1406,10:10 AM,01/204,
12241088,I-2I,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12241116,I-14,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12241229,I-2I,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12241221,I-2J,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12211036,I-2I,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12241144,I-14,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12241112,I-2I,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12241172,I-14,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
11951091,I-2J,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
12211085,I-2I,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
32211027,I-14,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
11851070,I-2I,FACULTAD DE INGENIERÍA,MAT302,ESTADÍSTICA MATEMÁTICA II,1407,10:10 AM,01/410,
